Wavelength[nm],T% at AOI 0 deg
539.5 ,97.62297058
539.0 ,97.79928589
538.5 ,97.94604492
538.0 ,98.09526825
537.5 ,98.23458099
537.0 ,98.37911224
536.5 ,98.49711609
536.0 ,98.61499023
535.5 ,98.74217224
535.0 ,98.80989838
534.5 ,98.86296844
534.0 ,98.89731598
533.5 ,98.92674255
533.0 ,98.95624542
532.5 ,98.95693207
532.0 ,98.94366455
531.5 ,98.9515152
531.0 ,98.92843628
530.5 ,98.88185883
530.0 ,98.81478119
529.5 ,98.74911499
529.0 ,98.64185333
528.5 ,98.51499939
528.0 ,98.36582184
527.5 ,98.19039917
527.0 ,97.99598694
526.5 ,97.76696014
526.0 ,97.53315735
525.5 ,97.3219986
525.0 ,97.05449677
524.5 ,96.7904129
524.0 ,96.55029297
523.5 ,96.34378815
523.0 ,96.14687347
522.5 ,96.0052948
522.0 ,95.91740417
521.5 ,95.87324524
521.0 ,95.86476898
520.5 ,95.90572357
520.0 ,96.00091553
519.5 ,96.11073303
519.0 ,96.25811005
518.5 ,96.42647552
518.0 ,96.58569336
517.5 ,96.74678802
517.0 ,96.87971497
516.5 ,96.97904205
516.0 ,97.02797699
515.5 ,97.01979065
515.0 ,96.97621155
514.5 ,96.86681366
514.0 ,96.71897888
513.5 ,96.53809357
513.0 ,96.33818054
512.5 ,96.1521225
512.0 ,95.98538208
511.5 ,95.84799957
511.0 ,95.70732117
510.5 ,95.62442017
510.0 ,95.63391113
509.5 ,95.70515442
509.0 ,95.83552551
508.5 ,96.02387238
508.0 ,96.27223206
507.5 ,96.52302551
507.0 ,96.79786682
506.5 ,97.04055023
506.0 ,97.26184845
505.5 ,97.43135834
505.0 ,97.53539276
504.5 ,97.58538818
504.0 ,97.5532608
503.5 ,97.47437286
503.0 ,97.32785034
502.5 ,97.14802551
502.0 ,96.93843079
501.5 ,96.75048828
501.0 ,96.55893707
500.5 ,96.39659882
500.0 ,96.25350952
499.5 ,96.11543274
499.0 ,95.99603271
498.5 ,95.90393829
498.0 ,95.76829529
497.5 ,95.62760925
497.0 ,95.44116211
496.5 ,95.19360352
496.0 ,94.85939026
495.5 ,94.41603851
495.0 ,93.81103516
494.5 ,92.8924408
494.0 ,91.55672455
493.5 ,89.56343079
493.0 ,86.70330048
492.5 ,82.70677185
492.0 ,77.48392487
491.5 ,71.02883911
491.0 ,63.55640411
490.5 ,55.45675659
490.0 ,47.31820297
489.5 ,39.3887825
489.0 ,32.34630203
488.5 ,26.30755615
488.0 ,21.11719131
487.5 ,17.01035881
487.0 ,13.78308678
486.5 ,11.15520287
486.0 ,9.156005859
485.5 ,7.603579521
485.0 ,6.354857445
484.5 ,5.384810448
484.0 ,4.596177101
483.5 ,3.953138828
483.0 ,3.41896677
482.5 ,2.960798264
482.0 ,2.568142414
481.5 ,2.216154814
481.0 ,1.901764035
480.5 ,1.620325089
480.0 ,1.361496329
479.5 ,1.136785984
479.0 ,0.942824662
478.5 ,0.770618498
478.0 ,0.629452646
477.5 ,0.512630165
477.0 ,0.415206224
476.5 ,0.338586897
476.0 ,0.277311057
475.5 ,0.228738621
475.0 ,0.189841107
474.5 ,0.159669057
474.0 ,0.135751084
473.5 ,0.116638184
473.0 ,0.101675637
472.5 ,0.089684032
472.0 ,0.080100968
471.5 ,0.072576225
471.0 ,0.066269055
470.5 ,0.061128814
470.0 ,0.057103433
469.5 ,0.053798024
469.0 ,0.050697215
468.5 ,0.047660775
468.0 ,0.044861898
467.5 ,0.041976672
467.0 ,0.038337447
466.5 ,0.034958243
466.0 ,0.031691074
465.5 ,0.028090121
465.0 ,0.024419522
464.5 ,0.021222068
464.0 ,0.0182354
463.5 ,0.015495542
463.0 ,0.013593771
462.5 ,0.01132948
462.0 ,0.010093693
461.5 ,0.008813554
461.0 ,0.007650021
460.5 ,0.006831082
460.0 ,0.006516601
459.5 ,0.006001275
459.0 ,0.005597158
458.5 ,0.004894776
458.0 ,0.004795372
457.5 ,0.004788228
457.0 ,0.004748857
456.5 ,0.004470479
456.0 ,0.004503898
455.5 ,0.004466377
455.0 ,0.00413856
454.5 ,0.003842641
454.0 ,0.00395882
453.5 ,0.003242648
453.0 ,0.002921064
452.5 ,0.002644504
452.0 ,0.002543615
451.5 ,0.002238434
451.0 ,0.001949226
450.5 ,0.001637482
450.0 ,0.001385315
449.5 ,0.00135902
449.0 ,0.001146545
448.5 ,0.001129326
448.0 ,0.001106077
447.5 ,0.00105403
447.0 ,0.001120353
446.5 ,0.001033822
446.0 ,0.001098793
445.5 ,0.001419678
445.0 ,0.001051758
444.5 ,0.001461485
444.0 ,0.001527584
443.5 ,0.001480865
443.0 ,0.00149865
442.5 ,0.001196238
442.0 ,0.001186965
441.5 ,0.000900689
441.0 ,0.000883839
440.5 ,0.000655402
440.0 ,0.000520992
439.5 ,0.000563466
439.0 ,0.000351023
438.5 ,0.000529822
438.0 ,0.000208884
437.5 ,0.000199042
437.0 ,0.000229046
436.5 ,0.00028801
436.0 ,0.000224562
435.5 ,0.000243635
435.0 ,0.000103368
434.5 ,0.000204669
434.0 ,0.000204259
433.5 ,0.000283939
433.0 ,0.000360477
432.5 ,0.000109521
432.0 ,0.000112678
431.5 ,2.95E-05
431.0 ,0.000390355
430.5 ,0.000190046
430.0 ,2.72E-05
429.5 ,0.000187629
429.0 ,0.000130362
428.5 ,0.000144028
428.0 ,0.00010391
427.5 ,0.000378173
427.0 ,0.000134244
426.5 ,9.09E-05
426.0 ,2.50E-05
425.5 ,0.000209621
425.0 ,0.000204016
424.5 ,0.000289542
424.0 ,0.000135888
423.5 ,6.28E-05
423.0 ,-6.22E-06
422.5 ,0.000160017
422.0 ,0.000460121
421.5 ,0.000257464
421.0 ,0.000174287
420.5 ,0.000430166
420.0 ,0.000196002
419.5 ,-7.77E-06
419.0 ,0.000377718
418.5 ,0.000148279
418.0 ,8.65E-05
417.5 ,0.000122352
417.0 ,0.000208151
416.5 ,9.51E-05
416.0 ,0.000196205
415.5 ,0.000214747
415.0 ,0.000242022
414.5 ,0.000195063
414.0 ,0.000126071
413.5 ,0.000282098
413.0 ,0.000173917
412.5 ,9.91E-05
412.0 ,0.000187461
411.5 ,0.000224948
411.0 ,0.000246996
410.5 ,8.01E-05
410.0 ,-9.47E-05
409.5 ,0.000277103
409.0 ,0.000227882
408.5 ,0.000169796
408.0 ,4.12E-05
407.5 ,0.000205859
407.0 ,0.000159858
406.5 ,0.000168153
406.0 ,0.000159933
405.5 ,1.30E-05
405.0 ,0.000198897
404.5 ,4.82E-05
404.0 ,1.58E-05
403.5 ,0.000155449
403.0 ,4.40E-05
402.5 ,0.000258579
402.0 ,7.62E-05
401.5 ,0.000113626
401.0 ,0.000184439
400.5 ,0.000230966
400.0 ,7.73E-05
399.5 ,-0.000183693
399.0 ,0.000288928
398.5 ,0.000231824
398.0 ,0.000120385
397.5 ,5.84E-05
397.0 ,3.63E-05
396.5 ,0.000189356
396.0 ,3.23E-06
395.5 ,0.000178465
395.0 ,0.000225732
394.5 ,0.000368797
394.0 ,1.70E-05
393.5 ,8.01E-05
393.0 ,0.000144979
392.5 ,8.53E-05
392.0 ,9.41E-05
391.5 ,-6.13E-06
391.0 ,-9.33E-05
390.5 ,9.45E-05
390.0 ,0.000117431
389.5 ,0.000185034
389.0 ,0.000115554
388.5 ,6.36E-05
388.0 ,4.80E-05
387.5 ,2.02E-05
387.0 ,-4.80E-05
386.5 ,4.76E-05
386.0 ,3.64E-05
385.5 ,9.54E-05
385.0 ,0.000287744
384.5 ,0.000191015
384.0 ,0.00014127
383.5 ,-0.000192501
383.0 ,-1.04E-05
382.5 ,0.000127048
382.0 ,1.26E-05
381.5 ,5.55E-05
381.0 ,0.000112994
380.5 ,0.000115318
380.0 ,0.000179371
379.5 ,4.06E-05
379.0 ,0.000102402
378.5 ,4.27E-05
378.0 ,0.000187055
377.5 ,8.94E-05
377.0 ,0.000171627
376.5 ,-7.38E-06
376.0 ,0.000144488
375.5 ,-2.69E-05
375.0 ,-1.99E-05
374.5 ,0.000209351
374.0 ,0.000295858
373.5 ,-5.55E-05
373.0 ,0.000179858
372.5 ,-1.69E-05
372.0 ,9.02E-05
371.5 ,-3.53E-05
371.0 ,3.94E-05
370.5 ,0.000132617
370.0 ,1.68E-05
369.5 ,-3.73E-05
369.0 ,0.000106083
368.5 ,0.000180994
368.0 ,4.40E-05
367.5 ,9.20E-05
367.0 ,3.02E-05
366.5 ,-4.77E-05
366.0 ,8.90E-05
365.5 ,-7.14E-05
365.0 ,0.000141496
364.5 ,0.000244122
364.0 ,0.000143363
363.5 ,5.34E-05
363.0 ,0.000111509
362.5 ,2.16E-05
362.0 ,-8.32E-05
361.5 ,0.000101271
361.0 ,2.68E-05
360.5 ,0.000198452
360.0 ,4.49E-05
359.5 ,-3.74E-05
359.0 ,0.000229109
358.5 ,1.01E-05
358.0 ,-1.11E-05
357.5 ,-0.000173018
357.0 ,-8.32E-06
356.5 ,-1.74E-05
356.0 ,-1.64E-05
355.5 ,3.07E-05
355.0 ,6.69E-05
354.5 ,9.45E-06
354.0 ,0.000179626
353.5 ,4.39E-05
353.0 ,1.83E-06
352.5 ,0.000135687
352.0 ,0.000164707
351.5 ,0.00016802
351.0 ,0.000198025
350.5 ,-0.000100849
350.0 ,0.000117572
349.5 ,6.80E-05
349.0 ,-0.000306082
348.5 ,0.000101194
348.0 ,-0.000105441
347.5 ,-0.00011954
347.0 ,-3.13E-05
346.5 ,4.50E-05
346.0 ,-0.000113913
345.5 ,-2.03E-05
345.0 ,1.45E-05
344.5 ,0.000127402
344.0 ,0.000233211
343.5 ,-0.000169535
343.0 ,-0.000116736
342.5 ,-0.00012638
342.0 ,3.87E-05
341.5 ,-0.00015807
341.0 ,-1.46E-05
340.5 ,-8.91E-05
340.0 ,-9.56E-05
339.5 ,2.44E-05
339.0 ,2.29E-05
338.5 ,-2.95E-05
338.0 ,2.11E-05
337.5 ,3.15E-05
337.0 ,-1.87E-05
336.5 ,-7.51E-05
336.0 ,-6.09E-05
335.5 ,7.55E-05
335.0 ,-0.000125886
334.5 ,-5.25E-05
334.0 ,1.66E-05
333.5 ,0.000128461
333.0 ,5.53E-06
332.5 ,9.71E-05
332.0 ,-0.000123281
331.5 ,-0.000115058
331.0 ,2.82E-05
330.5 ,-4.34E-05
330.0 ,-4.82E-06
329.5 ,4.19E-05
329.0 ,-0.000100922
328.5 ,7.55E-06
328.0 ,-1.44E-05
327.5 ,-3.05E-05
327.0 ,-3.37E-06
326.5 ,-7.38E-05
326.0 ,4.02E-05
325.5 ,0.000171707
325.0 ,-5.85E-05
324.5 ,-7.24E-05
324.0 ,-7.29E-05
323.5 ,0.00012118
323.0 ,-9.48E-05
322.5 ,9.17E-05
322.0 ,-6.07E-05
321.5 ,-5.29E-05
321.0 ,-0.000106794
320.5 ,3.34E-05
320.0 ,2.82E-05
319.5 ,-6.58E-05
319.0 ,-0.000179194
318.5 ,-0.000179616
318.0 ,-6.23E-05
317.5 ,1.66E-05
317.0 ,-3.59E-05
316.5 ,7.38E-05
316.0 ,-0.000108388
315.5 ,2.63E-05
315.0 ,0.000105935
314.5 ,1.17E-05
314.0 ,0.000224221
313.5 ,0.00012063
313.0 ,3.33E-05
312.5 ,6.88E-05
312.0 ,-0.000134031
311.5 ,-0.000181059
311.0 ,0.000186925
310.5 ,-1.37E-05
310.0 ,5.48E-05
309.5 ,4.36E-05
309.0 ,0.000100758
308.5 ,4.40E-05
308.0 ,4.09E-05
307.5 ,3.61E-05
307.0 ,9.92E-05
306.5 ,-0.000178814
306.0 ,-6.28E-05
305.5 ,-8.33E-05
305.0 ,1.60E-05
304.5 ,-5.65E-05
304.0 ,-3.91E-05
303.5 ,-0.0001476
303.0 ,-0.000248948
302.5 ,2.73E-05
302.0 ,-9.02E-05
301.5 ,-3.77E-05
301.0 ,-8.67E-05
300.5 ,0.000130088
300.0 ,0.000159996
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
